classifier,strategy,budget_pct,run,n_labeled,accuracy,f1_score,avg_query_time,avg_train_time
Random Forest,Entropy Sampling,0.2,4,1311,0.4634146341463415,0.2126158046820402,0.012844085693359375,0.08644700050354004
Random Forest,Entropy Sampling,0.4,0,2623,0.5060975609756098,0.23377717008912105,0.016067783037821453,0.08878723780314128
Random Forest,Entropy Sampling,0.4,1,2623,0.5103658536585366,0.22436450562423557,0.01312565803527832,0.08849640687306722
Random Forest,Entropy Sampling,0.4,2,2623,0.5,0.23806916171365552,0.014400641123453775,0.08644493420918782
Random Forest,Entropy Sampling,0.4,3,2623,0.4841463414634146,0.218479333130729,0.012766242027282715,0.08920729160308838
Random Forest,Entropy Sampling,0.4,4,2623,0.4603658536585366,0.21117666617491532,0.014495611190795898,0.08866624037424724
Random Forest,Entropy Sampling,0.6,0,3935,0.5079268292682927,0.22191129103808946,0.015156596899032593,0.08624586462974548
Random Forest,Entropy Sampling,0.6,1,3935,0.5128048780487805,0.22207534695107212,0.012679308652877808,0.08803427219390869
Random Forest,Entropy Sampling,0.6,2,3935,0.5134146341463415,0.2304697735348017,0.0151289701461792,0.10187432169914246
Random Forest,Entropy Sampling,0.6,3,3935,0.5097560975609756,0.24407546800218385,0.013912677764892578,0.09222695231437683
Random Forest,Entropy Sampling,0.6,4,3935,0.4902439024390244,0.2168704069437761,0.012643128633499146,0.0881209671497345
Random Forest,Entropy Sampling,0.8,0,5247,0.49329268292682926,0.23689351726772212,0.013575163754549894,0.09023048660971901
Random Forest,Entropy Sampling,0.8,1,5247,0.5030487804878049,0.2249320132816163,0.012733741240067915,0.09315750815651634
Random Forest,Entropy Sampling,0.8,2,5247,0.49329268292682926,0.2155144094580359,0.014398618177934126,0.09361895647915927
Random Forest,Entropy Sampling,0.8,3,5247,0.5048780487804878,0.2363276646516299,0.013685985044999556,0.093348351391879
Random Forest,Entropy Sampling,0.8,4,5247,0.4920731707317073,0.2304630385314853,0.013515168970281427,0.09063690358942206
Random Forest,Entropy Sampling,1.0,0,6559,0.4713414634146341,0.23085465970788693,0.014116250551663913,0.09359884262084961
Random Forest,Entropy Sampling,1.0,1,6559,0.47317073170731705,0.23629545510551267,0.013705051862276517,0.09373688697814941
Random Forest,Entropy Sampling,1.0,2,6559,0.4719512195121951,0.23053398292795743,0.013420398418719951,0.09471999681912936
Random Forest,Entropy Sampling,1.0,3,6559,0.4719512195121951,0.2354849606917847,0.012636258051945614,0.09435534477233887
Random Forest,Entropy Sampling,1.0,4,6559,0.4695121951219512,0.2253417443238827,0.013393383759718675,0.09374150863060585
Random Forest,Margin Sampling,0.2,0,1311,0.4682926829268293,0.22406994729866783,0.016149520874023438,0.08896303176879883
Random Forest,Margin Sampling,0.2,1,1311,0.49878048780487805,0.21621158089518952,0.01629217465718587,0.0888839562733968
Random Forest,Margin Sampling,0.2,2,1311,0.501219512195122,0.22458786009312437,0.01944597562154134,0.08716058731079102
Random Forest,Margin Sampling,0.2,3,1311,0.5213414634146342,0.2448548145798218,0.016080379486083984,0.08446017901102702
Random Forest,Margin Sampling,0.2,4,1311,0.4847560975609756,0.20525073329503465,0.022889137268066406,0.08841053644816081
Random Forest,Margin Sampling,0.4,0,2623,0.5170731707317073,0.2388105645486849,0.012640953063964844,0.08703156312306722
Random Forest,Margin Sampling,0.4,1,2623,0.5213414634146342,0.22474047052575774,0.016057570775349934,0.08910421530405681
Random Forest,Margin Sampling,0.4,2,2623,0.5213414634146342,0.23566096270304224,0.016018788019816082,0.0898590882619222
Random Forest,Margin Sampling,0.4,3,2623,0.5280487804878049,0.22824618745161768,0.012480735778808594,0.088958740234375
Random Forest,Margin Sampling,0.4,4,2623,0.5164634146341464,0.21890898001730108,0.015934467315673828,0.08882558345794678
Random Forest,Margin Sampling,0.6,0,3935,0.5225609756097561,0.2424015713452994,0.01534762978553772,0.08649757504463196
Random Forest,Margin Sampling,0.6,1,3935,0.5195121951219512,0.23169659937453643,0.015374243259429932,0.0877920389175415
Random Forest,Margin Sampling,0.6,2,3935,0.5085365853658537,0.23819534676668924,0.012483865022659302,0.08818408846855164
Random Forest,Margin Sampling,0.6,3,3935,0.5164634146341464,0.22802762617960573,0.015075266361236572,0.0901130735874176
Random Forest,Margin Sampling,0.6,4,3935,0.5121951219512195,0.22008271431750448,0.013879626989364624,0.08845886588096619
Random Forest,Margin Sampling,0.8,0,5247,0.4969512195121951,0.2378648968039242,0.014274402098222212,0.09199877218766646
Random Forest,Margin Sampling,0.8,1,5247,0.49817073170731707,0.22283973343902247,0.014551942998712713,0.09237174554304643
Random Forest,Margin Sampling,0.8,2,5247,0.4945121951219512,0.21841126371055175,0.012484073638916016,0.09086795286698775
Random Forest,Margin Sampling,0.8,3,5247,0.4878048780487805,0.21818361359287125,0.014497908678921785,0.08960038965398615
Random Forest,Margin Sampling,0.8,4,5247,0.499390243902439,0.22877345959649287,0.01448546756397594,0.09141325950622559
Random Forest,Margin Sampling,1.0,0,6559,0.47012195121951217,0.23473073900514732,0.013226692493145283,0.09387485797588642
Random Forest,Margin Sampling,1.0,1,6559,0.4713414634146341,0.22724686737728395,0.013226637473473182,0.09292114697969876
Random Forest,Margin Sampling,1.0,2,6559,0.47317073170731705,0.23241615950231742,0.01338969744168795,0.09464218066288875
Random Forest,Margin Sampling,1.0,3,6559,0.47073170731707314,0.22653618481948742,0.014033794403076172,0.09591484069824219
Random Forest,Margin Sampling,1.0,4,6559,0.47012195121951217,0.2307243156806715,0.013371449250441331,0.09494548577528733
Random Forest,Least Confidence,0.2,0,1311,0.4926829268292683,0.23797226679775074,0.01949318250020345,0.08351755142211914
Random Forest,Least Confidence,0.2,1,1311,0.5,0.22662993596506953,0.012890815734863281,0.08652456601460774
Random Forest,Least Confidence,0.2,2,1311,0.4768292682926829,0.22007226060672164,0.019561211268107098,0.08907874425252278
Random Forest,Least Confidence,0.2,3,1311,0.5024390243902439,0.20154708770531105,0.01627500851949056,0.08990685145060222
Random Forest,Least Confidence,0.2,4,1311,0.48109756097560974,0.22000686981290413,0.022768259048461914,0.08961033821105957
Random Forest,Least Confidence,0.4,0,2623,0.5182926829268293,0.25824480501834995,0.014189918835957846,0.08820108572642009
Random Forest,Least Confidence,0.4,1,2623,0.5170731707317073,0.22184070377658163,0.01596566041310628,0.08879562218983968
Random Forest,Least Confidence,0.4,2,2623,0.5018292682926829,0.2402371061546953,0.016110976537068684,0.08660320440928142
Random Forest,Least Confidence,0.4,3,2623,0.5103658536585366,0.21797964246291157,0.016159812609354656,0.0880754788716634
Random Forest,Least Confidence,0.4,4,2623,0.4969512195121951,0.2136760431150425,0.014205217361450195,0.0883649190266927
Random Forest,Least Confidence,0.6,0,3935,0.5128048780487805,0.2308923667452415,0.015031963586807251,0.08792468905448914
Random Forest,Least Confidence,0.6,1,3935,0.5182926829268293,0.22803018883567303,0.015119224786758423,0.0879884660243988
Random Forest,Least Confidence,0.6,2,3935,0.5091463414634146,0.22647775182597416,0.01373755931854248,0.08765271306037903
Random Forest,Least Confidence,0.6,3,3935,0.5170731707317073,0.22172535607286212,0.012477278709411621,0.08950752019882202
Random Forest,Least Confidence,0.6,4,3935,0.5091463414634146,0.23257019340881346,0.014256268739700317,0.08884438872337341
Random Forest,Least Confidence,0.8,0,5247,0.49573170731707317,0.23705728098112497,0.013535217805342241,0.09170445528897372
Random Forest,Least Confidence,0.8,1,5247,0.5018292682926829,0.2172141522859576,0.01542706923051314,0.09273587573658336
Random Forest,Least Confidence,0.8,2,5247,0.4945121951219512,0.20925383721209057,0.014380043203180487,0.09129470044916327
Random Forest,Least Confidence,0.8,3,5247,0.5018292682926829,0.22604344109161292,0.012560562653975054,0.09433243491432884
Random Forest,Least Confidence,0.8,4,5247,0.49329268292682926,0.22641280121564863,0.01525525613264604,0.09101748466491699
Random Forest,Least Confidence,1.0,0,6559,0.47012195121951217,0.22911104690594433,0.014023505724393405,0.09524981792156513
Random Forest,Least Confidence,1.0,1,6559,0.4695121951219512,0.22546268300227837,0.013260162793673001,0.09237195895268367
Random Forest,Least Confidence,1.0,2,6559,0.4719512195121951,0.2305949619740628,0.014137763243455153,0.09357962241539589
Random Forest,Least Confidence,1.0,3,6559,0.4725609756097561,0.22810988983494557,0.014128795036902795,0.09351631311269906
Random Forest,Least Confidence,1.0,4,6559,0.47073170731707314,0.2294055040396744,0.01340932112473708,0.09380294726445125
Logistic Regression,Random Sampling,0.2,0,1311,0.5353658536585366,0.18386136867579164,0.00014885266621907553,0.3164353370666504
Logistic Regression,Random Sampling,0.2,1,1311,0.5439024390243903,0.17843199220759856,0.00015505154927571615,0.24092801411946616
Logistic Regression,Random Sampling,0.2,2,1311,0.5487804878048781,0.18786935946529645,0.00016156832377115885,0.27280227343241376
Logistic Regression,Random Sampling,0.2,3,1311,0.5542682926829269,0.18453903094667284,0.0001490910847981771,0.31711753209431964
Logistic Regression,Random Sampling,0.2,4,1311,0.5353658536585366,0.1736439479538071,0.00016864140828450522,0.3136308987935384
Logistic Regression,Random Sampling,0.4,0,2623,0.5310975609756098,0.17887704565249862,0.00013836224873860678,0.7096566359202067
Logistic Regression,Random Sampling,0.4,1,2623,0.5530487804878049,0.1955701137374001,0.00014479955037434897,0.6781599124272665
Logistic Regression,Random Sampling,0.4,2,2623,0.551829268292683,0.18479206612641436,0.00014428297678629556,0.6863614718119303
Logistic Regression,Random Sampling,0.4,3,2623,0.551829268292683,0.18555564642614908,0.00017881393432617188,0.7088072697321574
Logistic Regression,Random Sampling,0.4,4,2623,0.5445121951219513,0.18480763202705353,0.00014885266621907553,0.7102539936701456
Logistic Regression,Random Sampling,0.6,0,3935,0.5371951219512195,0.18353713767616867,0.00015875697135925293,0.9697316288948059
Logistic Regression,Random Sampling,0.6,1,3935,0.5402439024390244,0.19304952609200804,0.00013121962547302246,0.9443837404251099
Logistic Regression,Random Sampling,0.6,2,3935,0.5445121951219513,0.1831347190940643,0.00014013051986694336,0.9532194137573242
Logistic Regression,Random Sampling,0.6,3,3935,0.5591463414634147,0.1924930775904256,0.00018402934074401855,0.9707604050636292
Logistic Regression,Random Sampling,0.6,4,3935,0.5481707317073171,0.1882014366635002,0.0001322329044342041,1.0146473348140717
Logistic Regression,Random Sampling,0.8,0,5247,0.5347560975609756,0.183908485440939,0.00013702565973455256,1.3603645021265203
Logistic Regression,Random Sampling,0.8,1,5247,0.5371951219512195,0.18895471274190737,0.00013375282287597656,1.3398675268346614
Logistic Regression,Random Sampling,0.8,2,5247,0.5469512195121952,0.1857657932819533,0.00012755393981933594,1.3729784488677979
Logistic Regression,Random Sampling,0.8,3,5247,0.55,0.19310930939942647,0.00013555179942737925,1.3586929494684392
Logistic Regression,Random Sampling,0.8,4,5247,0.5384146341463415,0.186160291736474,0.0001314336603338068,1.3588333563371138
Logistic Regression,Random Sampling,1.0,0,6559,0.5396341463414634,0.18826070977387632,0.0001122584709754357,1.6175666589003344
Logistic Regression,Random Sampling,1.0,1,6559,0.5396341463414634,0.18826070977387632,0.00011275364802433894,1.6006342080923228
Logistic Regression,Random Sampling,1.0,2,6559,0.5396341463414634,0.18826070977387632,0.00012296896714430588,1.6186449711139386
Logistic Regression,Random Sampling,1.0,3,6559,0.5396341463414634,0.18826070977387632,0.00011084629939152644,1.6344596606034498
Logistic Regression,Random Sampling,1.0,4,6559,0.5396341463414634,0.18826070977387632,0.00013380784254807694,1.6349586706895094
Logistic Regression,Entropy Sampling,0.2,0,1311,0.4817073170731707,0.20151825958815164,0.001494010289510091,0.3133877118428548
Logistic Regression,Entropy Sampling,0.2,1,1311,0.4689024390243902,0.16333242731013362,0.0018611749013264973,0.2802738348642985
Logistic Regression,Entropy Sampling,0.2,2,1311,0.5030487804878049,0.16073574422703918,0.0015865166982014973,0.3166498343149821
Logistic Regression,Entropy Sampling,0.2,3,1311,0.5,0.19313463440660825,0.0014121532440185547,0.3197004000345866
Logistic Regression,Entropy Sampling,0.2,4,1311,0.5219512195121951,0.17734108424640616,0.0019045670827229817,0.2901891867319743
Logistic Regression,Entropy Sampling,0.4,0,2623,0.4926829268292683,0.19667161184453621,0.0013881127039591472,0.7206247250239054
Logistic Regression,Entropy Sampling,0.4,1,2623,0.5164634146341464,0.17577821219262685,0.0014832814534505208,0.7032407522201538
Logistic Regression,Entropy Sampling,0.4,2,2623,0.5463414634146342,0.1836481720060753,0.0012316306432088215,0.724531332651774
Logistic Regression,Entropy Sampling,0.4,3,2623,0.5439024390243903,0.17461962202284964,0.0013234615325927734,0.7225035031636556
Logistic Regression,Entropy Sampling,0.4,4,2623,0.5304878048780488,0.19043668195510002,0.001374959945678711,0.7041825453440348
Logistic Regression,Entropy Sampling,0.6,0,3935,0.5341463414634147,0.17809406369225037,0.0012866556644439697,0.9789048135280609
Logistic Regression,Entropy Sampling,0.6,1,3935,0.5329268292682927,0.17571295460884562,0.0013165473937988281,0.9650028347969055
Logistic Regression,Entropy Sampling,0.6,2,3935,0.5432926829268293,0.1871107142798557,0.0014094710350036621,0.9841811060905457
Logistic Regression,Entropy Sampling,0.6,3,3935,0.5420731707317074,0.17391072347816122,0.0012585222721099854,0.9793210923671722
Logistic Regression,Entropy Sampling,0.6,4,3935,0.5426829268292683,0.1911759357266846,0.0015316903591156006,0.9707499444484711
Logistic Regression,Entropy Sampling,0.8,0,5247,0.5317073170731708,0.19831692884520535,0.0011737346649169922,1.3757587562907825
Logistic Regression,Entropy Sampling,0.8,1,5247,0.5463414634146342,0.19709532065181504,0.0011464465748180044,1.3606480251659046
Logistic Regression,Entropy Sampling,0.8,2,5247,0.5481707317073171,0.18662634439622763,0.0009551048278808594,1.3724752339449795
Logistic Regression,Entropy Sampling,0.8,3,5247,0.5432926829268293,0.1878165524589338,0.0009899139404296875,1.3704214963045986
Logistic Regression,Entropy Sampling,0.8,4,5247,0.550609756097561,0.20250020300578842,0.0009783831509676847,1.3576226451180198
Logistic Regression,Entropy Sampling,1.0,0,6559,0.5396341463414634,0.18826070977387632,0.0009153439448429988,1.6232258539933424
Logistic Regression,Entropy Sampling,1.0,1,6559,0.5396341463414634,0.18826070977387632,0.0009816426497239333,1.6134107663081243
Logistic Regression,Entropy Sampling,1.0,2,6559,0.5396341463414634,0.18826070977387632,0.000909878657414363,1.6223309773665209
Logistic Regression,Entropy Sampling,1.0,3,6559,0.5396341463414634,0.18826070977387632,0.0011039147010216345,1.6220519359295185
Logistic Regression,Entropy Sampling,1.0,4,6559,0.5396341463414634,0.18826070977387632,0.0010377076955942006,1.615867046209482
Logistic Regression,Margin Sampling,0.2,0,1311,0.5030487804878049,0.15176915871640878,0.002308368682861328,0.2981855869293213
Logistic Regression,Margin Sampling,0.2,1,1311,0.5280487804878049,0.17240223431091653,0.0020635128021240234,0.29087646802266437
Logistic Regression,Margin Sampling,0.2,2,1311,0.525,0.17914570632706717,0.0014084180196126301,0.27988409996032715
Logistic Regression,Margin Sampling,0.2,3,1311,0.5335365853658537,0.19263233788483347,0.0014795462290445964,0.3036970297495524
Logistic Regression,Margin Sampling,0.2,4,1311,0.5329268292682927,0.18133551406385917,0.0014426708221435547,0.27573474248250324
Logistic Regression,Margin Sampling,0.4,0,2623,0.5323170731707317,0.1869993475436601,0.0012590090433756511,0.7049915393193563
Logistic Regression,Margin Sampling,0.4,1,2623,0.5353658536585366,0.17897743385043816,0.0014611879984537761,0.7011600335439047
Logistic Regression,Margin Sampling,0.4,2,2623,0.5463414634146342,0.19121586874760396,0.0012793938318888347,0.6982071002324423
Logistic Regression,Margin Sampling,0.4,3,2623,0.5554878048780488,0.19287574646075809,0.0016528765360514324,0.7064832448959351
Logistic Regression,Margin Sampling,0.4,4,2623,0.5408536585365854,0.18996650802279424,0.0014772415161132812,0.7114400863647461
Logistic Regression,Margin Sampling,0.6,0,3935,0.5231707317073171,0.18705003688781396,0.001435309648513794,0.9686707854270935
Logistic Regression,Margin Sampling,0.6,1,3935,0.525,0.17819489258913834,0.001206904649734497,0.9613381624221802
Logistic Regression,Margin Sampling,0.6,2,3935,0.5396341463414634,0.18444347562078525,0.0012063086032867432,0.9722278416156769
Logistic Regression,Margin Sampling,0.6,3,3935,0.5426829268292683,0.18480181208695143,0.0014206469058990479,0.9703613817691803
Logistic Regression,Margin Sampling,0.6,4,3935,0.5353658536585366,0.1839458436937034,0.0013018548488616943,0.959191232919693
Logistic Regression,Margin Sampling,0.8,0,5247,0.5286585365853659,0.189440780962523,0.0010679635134610262,1.359782500700517
Logistic Regression,Margin Sampling,0.8,1,5247,0.5378048780487805,0.1872490841517046,0.0009871396151455965,1.3574244325811213
Logistic Regression,Margin Sampling,0.8,2,5247,0.551829268292683,0.19594448543847945,0.001135110855102539,1.3561889041553845
Logistic Regression,Margin Sampling,0.8,3,5247,0.5451219512195122,0.18238979924129606,0.001011935147372159,1.3601042790846392
Logistic Regression,Margin Sampling,0.8,4,5247,0.5469512195121952,0.19298748882723066,0.0011058720675381746,1.3545078147541394
Logistic Regression,Margin Sampling,1.0,0,6559,0.5396341463414634,0.18826070977387632,0.0011213009174053485,1.6272341104654164
Logistic Regression,Margin Sampling,1.0,1,6559,0.5396341463414634,0.18826070977387632,0.0010365156026986928,1.6225109650538518
Logistic Regression,Margin Sampling,1.0,2,6559,0.5396341463414634,0.18826070977387632,0.0009977083939772386,1.6187128470494196
Logistic Regression,Margin Sampling,1.0,3,6559,0.5396341463414634,0.18826070977387632,0.0010323891272911658,1.624800021831806
Logistic Regression,Margin Sampling,1.0,4,6559,0.5396341463414634,0.18826070977387632,0.0009796069218562199,1.614513947413518
Logistic Regression,Least Confidence,0.2,0,1311,0.4902439024390244,0.20668937259903716,0.0014044443766276042,0.30339805285135907
Logistic Regression,Least Confidence,0.2,1,1311,0.5341463414634147,0.17874705297240284,0.0013741652170817058,0.29270346959431964
Logistic Regression,Least Confidence,0.2,2,1311,0.5292682926829269,0.16945884655874033,0.0014502207438151042,0.3137606779734294
Logistic Regression,Least Confidence,0.2,3,1311,0.5176829268292683,0.17990181807867459,0.0018258094787597656,0.30432931582132977
Logistic Regression,Least Confidence,0.2,4,1311,0.5365853658536586,0.18778703128022997,0.0019287268320719402,0.2522093454996745
Logistic Regression,Least Confidence,0.4,0,2623,0.5128048780487805,0.1828925842811637,0.0014296770095825195,0.713123083114624
Logistic Regression,Least Confidence,0.4,1,2623,0.5378048780487805,0.18703706462104586,0.0016432603200276692,0.7580457131067911
Logistic Regression,Least Confidence,0.4,2,2623,0.5469512195121952,0.18883513779422023,0.001204848289489746,0.7071324984232584
Logistic Regression,Least Confidence,0.4,3,2623,0.5304878048780488,0.1776032479897152,0.0015426476796468098,0.7120444774627686
Logistic Regression,Least Confidence,0.4,4,2623,0.5439024390243903,0.19352084863234545,0.0012444655100504558,0.6821151574452718
Logistic Regression,Least Confidence,0.6,0,3935,0.5317073170731708,0.1985251132749191,0.0013031065464019775,0.9712168276309967
Logistic Regression,Least Confidence,0.6,1,3935,0.5487804878048781,0.19297787151257972,0.0011532604694366455,0.9666028618812561
Logistic Regression,Least Confidence,0.6,2,3935,0.5439024390243903,0.18225384217388785,0.001276552677154541,0.970527708530426
Logistic Regression,Least Confidence,0.6,3,3935,0.5451219512195122,0.1865846431303929,0.0012349486351013184,0.9711951911449432
Logistic Regression,Least Confidence,0.6,4,3935,0.5402439024390244,0.1887086882484256,0.0012524425983428955,0.9558610916137695
Logistic Regression,Least Confidence,0.8,0,5247,0.5371951219512195,0.2060172364134365,0.0010603124445134943,1.3624695431102405
Logistic Regression,Least Confidence,0.8,1,5247,0.5426829268292683,0.18803199125751086,0.001164002852006392,1.3574699055064807
Logistic Regression,Least Confidence,0.8,2,5247,0.5457317073170732,0.18737368637865032,0.00105617263100364,1.3896727128462358
Logistic Regression,Least Confidence,0.8,3,5247,0.5475609756097561,0.19686764698080125,0.000992839986627752,1.363513708114624
Logistic Regression,Least Confidence,0.8,4,5247,0.5365853658536586,0.18459528076004897,0.001050147143277255,1.381267330863259
Logistic Regression,Least Confidence,1.0,0,6559,0.5396341463414634,0.18826070977387632,0.0009458248431865985,1.6309867272010217
Logistic Regression,Least Confidence,1.0,1,6559,0.5396341463414634,0.18826070977387632,0.0009360313415527344,1.6530242149646466
Logistic Regression,Least Confidence,1.0,2,6559,0.5396341463414634,0.18826070977387632,0.0008911719689002404,1.6170905369978685
Logistic Regression,Least Confidence,1.0,3,6559,0.5396341463414634,0.18826070977387632,0.0009558567633995643,1.644026517868042
Logistic Regression,Least Confidence,1.0,4,6559,0.5396341463414634,0.18826070977387632,0.0008844962486853966,1.613438973060021
SVM,Random Sampling,0.2,0,1311,0.5390243902439025,0.1683411518296422,0.0001509984334309896,0.06362295150756836
SVM,Random Sampling,0.2,1,1311,0.5335365853658537,0.15992359047041674,0.00014638900756835938,0.0607908566792806
SVM,Random Sampling,0.2,2,1311,0.5390243902439025,0.16480023149341305,0.0001652240753173828,0.06195354461669922
SVM,Random Sampling,0.2,3,1311,0.5225609756097561,0.1448945714849864,0.00014670689900716147,0.06483078002929688
SVM,Random Sampling,0.2,4,1311,0.5420731707317074,0.1766610498728386,0.00015044212341308594,0.06160426139831543
SVM,Random Sampling,0.4,0,2623,0.5475609756097561,0.1832451121325282,0.00015000502268473306,0.26187217235565186
SVM,Random Sampling,0.4,1,2623,0.5481707317073171,0.18137884811809224,0.00014766057332356772,0.2553780873616536
SVM,Random Sampling,0.4,2,2623,0.5487804878048781,0.1823479781318473,0.00015135606129964194,0.2494999567667643
SVM,Random Sampling,0.4,3,2623,0.5451219512195122,0.17962912163228162,0.00014928976694742838,0.26414020856221515
SVM,Random Sampling,0.4,4,2623,0.5451219512195122,0.17297645579725382,0.00014122327168782553,0.2556360562642415
SVM,Random Sampling,0.6,0,3935,0.5493902439024391,0.1851959539280072,0.00014963746070861816,0.45687779784202576
SVM,Random Sampling,0.6,1,3935,0.551829268292683,0.1868971582878308,0.0001437664031982422,0.4454358220100403
SVM,Random Sampling,0.6,2,3935,0.5445121951219513,0.17537288177142685,0.00014644861221313477,0.4432191252708435
SVM,Random Sampling,0.6,3,3935,0.5487804878048781,0.18810556965430986,0.0001526176929473877,0.4647930860519409
SVM,Random Sampling,0.6,4,3935,0.5469512195121952,0.17734558234788997,0.00013744831085205078,0.45089560747146606
SVM,Random Sampling,0.8,0,5247,0.5463414634146342,0.1767874234550076,0.00014075365933504972,0.8647974187677557
SVM,Random Sampling,0.8,1,5247,0.550609756097561,0.1855060405831495,0.00014378807761452416,0.8510117747566917
SVM,Random Sampling,0.8,2,5247,0.5487804878048781,0.18384313672351238,0.00013930147344415838,0.8481452465057373
SVM,Random Sampling,0.8,3,5247,0.5487804878048781,0.18893663454704265,0.00013878128745339134,0.8857749808918346
SVM,Random Sampling,0.8,4,5247,0.5475609756097561,0.17807088128773751,0.0001418590545654297,0.8648545742034912
SVM,Random Sampling,1.0,0,6559,0.5469512195121952,0.17743192991707504,0.00012920452998234675,1.2143012193533091
SVM,Random Sampling,1.0,1,6559,0.5469512195121952,0.17743192991707504,0.00012766397916353666,1.2048665376809926
SVM,Random Sampling,1.0,2,6559,0.5469512195121952,0.17743192991707504,0.000132138912494366,1.201460361480713
SVM,Random Sampling,1.0,3,6559,0.5469512195121952,0.17743192991707504,0.00013577021085298978,1.2309339229877179
SVM,Random Sampling,1.0,4,6559,0.5469512195121952,0.17743192991707504,0.00012627014747032753,1.220870329783513
SVM,Entropy Sampling,0.2,0,1311,0.5432926829268293,0.18087974644502308,0.1040197213490804,0.061847527821858726
SVM,Entropy Sampling,0.2,1,1311,0.4658536585365854,0.1477399528913289,0.10307868321736653,0.065735658009847
SVM,Entropy Sampling,0.2,2,1311,0.5304878048780488,0.1718774883381568,0.1140001614888509,0.07234072685241699
SVM,Entropy Sampling,0.2,3,1311,0.5347560975609756,0.16044375451663273,0.10361401240030925,0.06216295560201009
SVM,Entropy Sampling,0.2,4,1311,0.5176829268292683,0.14139080220781242,0.10893829663594563,0.07196156183878581
SVM,Entropy Sampling,0.4,0,2623,0.5475609756097561,0.1780586845664217,0.17774697144826254,0.2544015645980835
SVM,Entropy Sampling,0.4,1,2623,0.5396341463414634,0.16167487559807148,0.17708929379781088,0.2635343869527181
SVM,Entropy Sampling,0.4,2,2623,0.5317073170731708,0.1671457788087499,0.18767420450846353,0.2833506266276042
SVM,Entropy Sampling,0.4,3,2623,0.5378048780487805,0.17692864933372457,0.18099069595336914,0.2618176539738973
SVM,Entropy Sampling,0.4,4,2623,0.47865853658536583,0.18703295758947608,0.1926852067311605,0.29505399862925213
SVM,Entropy Sampling,0.6,0,3935,0.5469512195121952,0.1772305998756783,0.20147687196731567,0.4525286853313446
SVM,Entropy Sampling,0.6,1,3935,0.5475609756097561,0.17817854115968887,0.20427444577217102,0.4621114134788513
SVM,Entropy Sampling,0.6,2,3935,0.550609756097561,0.19432233033201637,0.21451672911643982,0.49789658188819885
SVM,Entropy Sampling,0.6,3,3935,0.5481707317073171,0.1787336136674721,0.20678916573524475,0.4716604948043823
SVM,Entropy Sampling,0.6,4,3935,0.5481707317073171,0.17686312864761747,0.21881762146949768,0.5166321992874146
SVM,Entropy Sampling,0.8,0,5247,0.5469512195121952,0.17734558234788997,0.20357504757967862,0.8625918951901522
SVM,Entropy Sampling,0.8,1,5247,0.551219512195122,0.18606419947603187,0.21141386032104492,0.8871793313459917
SVM,Entropy Sampling,0.8,2,5247,0.5469512195121952,0.17734558234788997,0.22080137512900613,0.9316706223921343
SVM,Entropy Sampling,0.8,3,5247,0.5469512195121952,0.17734558234788997,0.21417966755953702,0.9044557267969305
SVM,Entropy Sampling,0.8,4,5247,0.551219512195122,0.18606419947603187,0.2234358787536621,0.9453152526508678
SVM,Entropy Sampling,1.0,0,6559,0.5469512195121952,0.17743192991707504,0.18868189591627854,1.2193499345045824
SVM,Entropy Sampling,1.0,1,6559,0.5469512195121952,0.17743192991707504,0.19390408809368426,1.2256523829240065
SVM,Entropy Sampling,1.0,2,6559,0.5469512195121952,0.17743192991707504,0.2016163422511174,1.2793570115016057
SVM,Entropy Sampling,1.0,3,6559,0.5469512195121952,0.17743192991707504,0.19527473816504845,1.2446946547581599
SVM,Entropy Sampling,1.0,4,6559,0.5469512195121952,0.17743192991707504,0.20423513192396897,1.286629658478957
SVM,Margin Sampling,0.2,0,1311,0.5408536585365854,0.1861659991486525,0.10225351651509602,0.06004786491394043
SVM,Margin Sampling,0.2,1,1311,0.5359756097560976,0.15213450782926272,0.10531012217203777,0.06667065620422363
SVM,Margin Sampling,0.2,2,1311,0.5353658536585366,0.1680127542478619,0.11339600880940755,0.07265059153238933
SVM,Margin Sampling,0.2,3,1311,0.5390243902439025,0.16282293725399882,0.10591983795166016,0.06568622589111328
SVM,Margin Sampling,0.2,4,1311,0.5085365853658537,0.12833074234934208,0.10741861661275227,0.06863005956013997
SVM,Margin Sampling,0.4,0,2623,0.5304878048780488,0.16636856156642882,0.17557617028554282,0.25271956125895184
SVM,Margin Sampling,0.4,1,2623,0.5475609756097561,0.1779910350435232,0.17541702588399252,0.2564968268076579
SVM,Margin Sampling,0.4,2,2623,0.5432926829268293,0.17564270675431562,0.19340129693349203,0.29942063490549725
SVM,Margin Sampling,0.4,3,2623,0.5481707317073171,0.17675963702634873,0.182388703028361,0.27357486883799237
SVM,Margin Sampling,0.4,4,2623,0.4865853658536585,0.15603343766324837,0.19309635957082114,0.3014431794484456
SVM,Margin Sampling,0.6,0,3935,0.5445121951219513,0.16594636309731448,0.19700464606285095,0.4443441331386566
SVM,Margin Sampling,0.6,1,3935,0.552439024390244,0.18772540252178935,0.19837132096290588,0.4487619698047638
SVM,Margin Sampling,0.6,2,3935,0.55,0.18339330187496916,0.21997800469398499,0.5229018330574036
SVM,Margin Sampling,0.6,3,3935,0.5469512195121952,0.1772305998756783,0.2102605402469635,0.48878660798072815
