classifier,strategy,budget_pct,run,n_labeled,accuracy,f1_score,avg_query_time,avg_train_time
Naive Bayes,Random Sampling,0.4,1,2623,0.03780487804878049,0.04075198598038004,0.00048545996348063153,0.0030938386917114258
Naive Bayes,Random Sampling,0.4,2,2623,0.03780487804878049,0.03265713849812991,0.00035329659779866535,0.0024353663126627603
Naive Bayes,Random Sampling,0.4,3,2623,0.03475609756097561,0.03847418524023685,0.00041035811106363934,0.0027665297190348306
Naive Bayes,Random Sampling,0.4,4,2623,0.028658536585365855,0.025189455788761486,0.0004456837972005208,0.002850492795308431
Naive Bayes,Random Sampling,0.6,0,3935,0.026829268292682926,0.03182115105053088,0.0004096031188964844,0.003127366304397583
Naive Bayes,Random Sampling,0.6,1,3935,0.02804878048780488,0.029228068348446157,0.0003987252712249756,0.002918839454650879
Naive Bayes,Random Sampling,0.6,2,3935,0.024390243902439025,0.022737783727114127,0.00037479400634765625,0.002740204334259033
Naive Bayes,Random Sampling,0.6,3,3935,0.024390243902439025,0.023873980576548395,0.0003495216369628906,0.0026694536209106445
Naive Bayes,Random Sampling,0.6,4,3935,0.029878048780487804,0.027946766843622444,0.00037276744842529297,0.002922147512435913
Naive Bayes,Random Sampling,0.8,0,5247,0.025,0.02434956234673787,0.0003868449818004261,0.003837607123635032
Naive Bayes,Random Sampling,0.8,1,5247,0.02621951219512195,0.031036989038730985,0.00041276758367365056,0.00391951474276456
Naive Bayes,Random Sampling,0.8,2,5247,0.026829268292682926,0.025162804129786484,0.0003881671211936257,0.0035453492944890804
Naive Bayes,Random Sampling,0.8,3,5247,0.025,0.02575532896573023,0.0003920901905406605,0.0035889798944646664
Naive Bayes,Random Sampling,0.8,4,5247,0.028658536585365855,0.028184344262724877,0.0003429976376620206,0.003330642526799982
Naive Bayes,Random Sampling,1.0,0,6559,0.02621951219512195,0.028906239510391823,0.0003329790555513822,0.003916226900540865
Naive Bayes,Random Sampling,1.0,1,6559,0.02621951219512195,0.028906239510391823,0.00034181888286884013,0.0036766712482158956
Naive Bayes,Random Sampling,1.0,2,6559,0.02621951219512195,0.028906239510391823,0.0003578479473407452,0.00413203239440918
Naive Bayes,Random Sampling,1.0,3,6559,0.02621951219512195,0.028906239510391823,0.00034462488614595856,0.004513282042283278
Naive Bayes,Random Sampling,1.0,4,6559,0.02621951219512195,0.028906239510391823,0.00030205799983097956,0.003429852999173678
Naive Bayes,Entropy Sampling,0.2,0,1311,0.0701219512195122,0.07179854428838264,0.030751148859659832,0.002285162607828776
Naive Bayes,Entropy Sampling,0.2,1,1311,0.08475609756097562,0.07036326455781687,0.03299570083618164,0.0019744237263997397
Naive Bayes,Entropy Sampling,0.2,2,1311,0.1024390243902439,0.06301336236034359,0.022025505701700848,0.0020470619201660156
Naive Bayes,Entropy Sampling,0.2,3,1311,0.1701219512195122,0.11544026896401448,0.021845658620198567,0.001829226811726888
Naive Bayes,Entropy Sampling,0.2,4,1311,0.0524390243902439,0.04726004361918374,0.02129538853963216,0.002238670984903971
Naive Bayes,Entropy Sampling,0.4,0,2623,0.05731707317073171,0.06628339449563857,0.018954118092854817,0.002554734547932943
Naive Bayes,Entropy Sampling,0.4,1,2623,0.056707317073170734,0.038590175761908534,0.018076737721761067,0.0030680100123087564
Naive Bayes,Entropy Sampling,0.4,2,2623,0.10121951219512196,0.059857064917262774,0.017154892285664875,0.0028395255406697593
Naive Bayes,Entropy Sampling,0.4,3,2623,0.12682926829268293,0.07922160394535677,0.01745792229970296,0.002810319264729818
Naive Bayes,Entropy Sampling,0.4,4,2623,0.04939024390243903,0.04582073744024354,0.01912538210550944,0.003187100092569987
Naive Bayes,Entropy Sampling,0.6,0,3935,0.05,0.05379131179150297,0.012466251850128174,0.002825528383255005
Naive Bayes,Entropy Sampling,0.6,1,3935,0.06097560975609756,0.051486938055748686,0.013546466827392578,0.003008127212524414
Naive Bayes,Entropy Sampling,0.6,2,3935,0.09268292682926829,0.06056589422361025,0.018313884735107422,0.0031336545944213867
Naive Bayes,Entropy Sampling,0.6,3,3935,0.1152439024390244,0.07902254821613101,0.015117824077606201,0.0030863285064697266
Naive Bayes,Entropy Sampling,0.6,4,3935,0.04695121951219512,0.044636627050174404,0.014225989580154419,0.0032121241092681885
Naive Bayes,Entropy Sampling,0.8,0,5247,0.05,0.05188113663306588,0.010760068893432617,0.003608725287697532
Naive Bayes,Entropy Sampling,0.8,1,5247,0.042682926829268296,0.03275356378926176,0.011589548804543236,0.003571618687022816
Naive Bayes,Entropy Sampling,0.8,2,5247,0.09024390243902439,0.05918871726370581,0.011516787789084694,0.003633672540838068
Naive Bayes,Entropy Sampling,0.8,3,5247,0.11036585365853659,0.0741941716785053,0.012088970704512163,0.0035647262226451526
Naive Bayes,Entropy Sampling,0.8,4,5247,0.060365853658536583,0.05674445792975386,0.012811400673606178,0.0039927742697975855
Naive Bayes,Entropy Sampling,1.0,0,6559,0.02621951219512195,0.028906239510391823,0.010820352114163913,0.00425883439870981
Naive Bayes,Entropy Sampling,1.0,1,6559,0.02621951219512195,0.028906239510391823,0.011654798801128682,0.004707739903376653
Naive Bayes,Entropy Sampling,1.0,2,6559,0.02621951219512195,0.028906239510391823,0.011559614768395057,0.004488596549400916
Naive Bayes,Entropy Sampling,1.0,3,6559,0.02621951219512195,0.028906239510391823,0.013286975713876577,0.004538095914400541
Naive Bayes,Entropy Sampling,1.0,4,6559,0.02621951219512195,0.028906239510391823,0.010257372489342323,0.004017132979172926
Naive Bayes,Margin Sampling,0.2,0,1311,0.06951219512195123,0.07272826799013202,0.0193021297454834,0.0019540786743164062
Naive Bayes,Margin Sampling,0.2,1,1311,0.09024390243902439,0.08421295582137472,0.020721276601155598,0.0017580191294352214
Naive Bayes,Margin Sampling,0.2,2,1311,0.1024390243902439,0.06187476039498316,0.025806109110514324,0.002278884251912435
Naive Bayes,Margin Sampling,0.2,3,1311,0.14878048780487804,0.10334689363996714,0.02422944704691569,0.002701441446940104
Naive Bayes,Margin Sampling,0.2,4,1311,0.0524390243902439,0.04726004361918374,0.024144808451334637,0.0022257169087727866
Naive Bayes,Margin Sampling,0.4,0,2623,0.05853658536585366,0.05932322758125033,0.015665253003438313,0.0030193328857421875
Naive Bayes,Margin Sampling,0.4,1,2623,0.06463414634146342,0.05178394561364548,0.01857296625773112,0.003325382868448893
Naive Bayes,Margin Sampling,0.4,2,2623,0.10121951219512196,0.059857064917262774,0.01811083157857259,0.0026830832163492837
Naive Bayes,Margin Sampling,0.4,3,2623,0.1225609756097561,0.07398592815792014,0.017905553181966145,0.0030853748321533203
Naive Bayes,Margin Sampling,0.4,4,2623,0.04939024390243903,0.04582073744024354,0.01604751745859782,0.0038857062657674155
Naive Bayes,Margin Sampling,0.6,0,3935,0.05426829268292683,0.05582997832705407,0.014903813600540161,0.0035026073455810547
Naive Bayes,Margin Sampling,0.6,1,3935,0.07378048780487804,0.06664483194237888,0.013518214225769043,0.0029116570949554443
Naive Bayes,Margin Sampling,0.6,2,3935,0.09268292682926829,0.06056589422361025,0.015040218830108643,0.003219693899154663
Naive Bayes,Margin Sampling,0.6,3,3935,0.046341463414634146,0.04515330378472207,0.01889336109161377,0.0030277669429779053
Naive Bayes,Margin Sampling,0.6,4,3935,0.04695121951219512,0.044636627050174404,0.017765045166015625,0.003558218479156494
Naive Bayes,Margin Sampling,0.8,0,5247,0.05304878048780488,0.056509986784320114,0.01209666512229226,0.004132964394309304
Naive Bayes,Margin Sampling,0.8,1,5247,0.06219512195121951,0.05853483683561459,0.012864893132990057,0.003713889555497603
Naive Bayes,Margin Sampling,0.8,2,5247,0.032926829268292684,0.036921693192592156,0.01386360688643022,0.004354433579878373
Naive Bayes,Margin Sampling,0.8,3,5247,0.048170731707317074,0.05114863455760736,0.01334712722084739,0.004004001617431641
Naive Bayes,Margin Sampling,0.8,4,5247,0.06707317073170732,0.0705514717970359,0.01813012903386896,0.0045746889981356535
Naive Bayes,Margin Sampling,1.0,0,6559,0.02621951219512195,0.028906239510391823,0.01166675640986516,0.004575839409461388
Naive Bayes,Margin Sampling,1.0,1,6559,0.02621951219512195,0.028906239510391823,0.011263517233041616,0.004543487842266376
Naive Bayes,Margin Sampling,1.0,2,6559,0.02621951219512195,0.028906239510391823,0.012731460424569936,0.004045541469867413
Naive Bayes,Margin Sampling,1.0,3,6559,0.02621951219512195,0.028906239510391823,0.01061401000389686,0.004210362067589393
Naive Bayes,Margin Sampling,1.0,4,6559,0.02621951219512195,0.028906239510391823,0.010329173161433293,0.004041855151836689
Naive Bayes,Least Confidence,0.2,0,1311,0.06951219512195123,0.07272826799013202,0.018140316009521484,0.002104520797729492
Naive Bayes,Least Confidence,0.2,1,1311,0.08536585365853659,0.07243377310311486,0.030964136123657227,0.002440929412841797
Naive Bayes,Least Confidence,0.2,2,1311,0.1024390243902439,0.06187476039498316,0.02442622184753418,0.002285003662109375
Naive Bayes,Least Confidence,0.2,3,1311,0.14878048780487804,0.10320450657926962,0.022879759470621746,0.0019576549530029297
Naive Bayes,Least Confidence,0.2,4,1311,0.0524390243902439,0.04726004361918374,0.021790107091267902,0.0021261374155680337
Naive Bayes,Least Confidence,0.4,0,2623,0.05853658536585366,0.05932322758125033,0.014797449111938477,0.002655665079752604
Naive Bayes,Least Confidence,0.4,1,2623,0.056707317073170734,0.038590175761908534,0.015745043754577637,0.0026628573735555014
Naive Bayes,Least Confidence,0.4,2,2623,0.10121951219512196,0.059857064917262774,0.016509254773457844,0.0025508801142374673
Naive Bayes,Least Confidence,0.4,3,2623,0.11585365853658537,0.06025574614813611,0.016498009363810223,0.002663771311442057
Naive Bayes,Least Confidence,0.4,4,2623,0.04939024390243903,0.04582073744024354,0.015581409136454264,0.0037172635396321616
Naive Bayes,Least Confidence,0.6,0,3935,0.05426829268292683,0.05582997832705407,0.012861579656600952,0.0029611289501190186
Naive Bayes,Least Confidence,0.6,1,3935,0.06097560975609756,0.05178287525004763,0.01424136757850647,0.0031746625900268555
Naive Bayes,Least Confidence,0.6,2,3935,0.09268292682926829,0.06056589422361025,0.013444393873214722,0.0028703510761260986
Naive Bayes,Least Confidence,0.6,3,3935,0.11646341463414635,0.06400812752824031,0.013357609510421753,0.0032086968421936035
Naive Bayes,Least Confidence,0.6,4,3935,0.04695121951219512,0.044636627050174404,0.014842391014099121,0.0031924843788146973
Naive Bayes,Least Confidence,0.8,0,5247,0.036585365853658534,0.03905424023927613,0.010671355507590553,0.003769982944835316
Naive Bayes,Least Confidence,0.8,1,5247,0.05,0.0480066658269254,0.01083905046636408,0.0036026131023060193
Naive Bayes,Least Confidence,0.8,2,5247,0.03353658536585366,0.03618140910275742,0.012974240563132546,0.003939736973155628
Naive Bayes,Least Confidence,0.8,3,5247,0.10609756097560975,0.06159905831698339,0.011030608957464045,0.0039993632923473015
Naive Bayes,Least Confidence,0.8,4,5247,0.060365853658536583,0.0648046550620392,0.010645389556884766,0.003612626682628285
Naive Bayes,Least Confidence,1.0,0,6559,0.02621951219512195,0.028906239510391823,0.009217775785006009,0.004197395764864408
Naive Bayes,Least Confidence,1.0,1,6559,0.02621951219512195,0.028906239510391823,0.010237528727604793,0.004310699609609751
Naive Bayes,Least Confidence,1.0,2,6559,0.02621951219512195,0.028906239510391823,0.009879974218515249,0.004093096806452825
Naive Bayes,Least Confidence,1.0,3,6559,0.02621951219512195,0.028906239510391823,0.008855819702148438,0.004107181842510517
Naive Bayes,Least Confidence,1.0,4,6559,0.02621951219512195,0.028906239510391823,0.009647552783672627,0.004329039500309871
Random Forest,Random Sampling,0.2,0,1311,0.48109756097560974,0.20305511853085964,0.0005921522776285807,0.30748534202575684
Random Forest,Random Sampling,0.2,1,1311,0.4658536585365854,0.22310606623948492,0.0005847613016764323,0.279765526453654
Random Forest,Random Sampling,0.2,2,1311,0.4823170731707317,0.23578187356037938,0.0009164810180664062,0.28869326909383136
Random Forest,Random Sampling,0.2,3,1311,0.4676829268292683,0.23656912519452034,0.0009400049845377604,0.2682366371154785
Random Forest,Random Sampling,0.2,4,1311,0.4609756097560976,0.220820056284229,0.0009258588155110677,0.28716524442036945
Random Forest,Random Sampling,0.4,0,2623,0.4798780487804878,0.21655300480701786,0.0008774201075236002,0.31704405943552655
Random Forest,Random Sampling,0.4,1,2623,0.45365853658536587,0.20156220462003585,0.0009518464406331381,0.8700246810913086
Random Forest,Random Sampling,0.4,2,2623,0.4658536585365854,0.23726608124956933,0.0006591876347859701,0.3542674382527669
Random Forest,Random Sampling,0.4,3,2623,0.4792682926829268,0.23828985039223863,0.0006067355473836263,0.3452645142873128
Random Forest,Random Sampling,0.4,4,2623,0.4603658536585366,0.2213726621118654,0.0005089044570922852,0.3066093524297078
Random Forest,Random Sampling,0.6,0,3935,0.4689024390243902,0.2163669454319648,0.0005512535572052002,0.34804651141166687
Random Forest,Random Sampling,0.6,1,3935,0.45914634146341465,0.20652082843600075,0.0005875527858734131,0.37186795473098755
Random Forest,Random Sampling,0.6,2,3935,0.475,0.22992416760864534,0.0005480051040649414,0.35999852418899536
Random Forest,Random Sampling,0.6,3,3935,0.47317073170731705,0.22431149167537395,0.000513911247253418,0.3429358899593353
Random Forest,Random Sampling,0.6,4,3935,0.4792682926829268,0.2328281128645417,0.0005044341087341309,0.3518816828727722
Random Forest,Random Sampling,0.8,0,5247,0.47012195121951217,0.22455709056013953,0.0005058375271883878,0.3914436643773859
Random Forest,Random Sampling,0.8,1,5247,0.4560975609756098,0.2270153329887449,0.0006934729489413174,0.4422471740029075
Random Forest,Random Sampling,0.8,2,5247,0.47317073170731705,0.22554155509628057,0.0006035241213711826,0.36980490251020953
Random Forest,Random Sampling,0.8,3,5247,0.4603658536585366,0.21615574352370592,0.0004649595780806108,0.3540059002962979
Random Forest,Random Sampling,0.8,4,5247,0.4713414634146341,0.22437214899356192,0.00046760385686700994,0.34945912794633344
Random Forest,Random Sampling,1.0,0,6559,0.4725609756097561,0.23275232626994502,0.00044642961942232575,0.37830167550307053
Random Forest,Random Sampling,1.0,1,6559,0.47073170731707314,0.23036092253507137,0.00041339947627140925,0.38346134699307954
Random Forest,Random Sampling,1.0,2,6559,0.4713414634146341,0.23421866214836898,0.00040549498337965744,0.38708688662602353
Random Forest,Random Sampling,1.0,3,6559,0.4713414634146341,0.2305215134868654,0.000449217282808744,0.37897548308739293
Random Forest,Random Sampling,1.0,4,6559,0.47073170731707314,0.2296703849781571,0.0004926828237680289,0.447894078034621
Random Forest,Entropy Sampling,0.2,0,1311,0.4792682926829268,0.23528284467010652,0.057011922200520836,0.3078949451446533
Random Forest,Entropy Sampling,0.2,1,1311,0.4585365853658537,0.2179458963298624,0.0588984489440918,0.30774346987406415
Random Forest,Entropy Sampling,0.2,2,1311,0.49329268292682926,0.2553962591101183,0.07422312100728352,0.35074321428934735
Random Forest,Entropy Sampling,0.2,3,1311,0.4945121951219512,0.2120704897684574,0.05783923467000326,0.3062877655029297
Random Forest,Entropy Sampling,0.2,4,1311,0.4634146341463415,0.2126158046820402,0.052062670389811196,0.2753073374430339
Random Forest,Entropy Sampling,0.4,0,2623,0.5060975609756098,0.23377717008912105,0.0596390962600708,0.30964434146881104
