strategy,budget_pct,run,n_labeled,accuracy,f1_score,avg_query_time,avg_train_time,backend
Entropy Sampling,0.4,2,24000,0.1,0.01818181818181818,0.2823853188372673,0.08630213838942508,cuml
Entropy Sampling,0.4,3,24000,0.1,0.01818181818181818,0.2843385655829247,0.08623372240269438,cuml
Entropy Sampling,0.4,4,24000,0.1,0.01818181818181818,0.283136175033894,0.08882916734573688,cuml
Entropy Sampling,0.6,0,36000,0.1,0.01818181818181818,0.24027481549222704,0.1305891023555272,cuml
Entropy Sampling,0.6,1,36000,0.1,0.01818181818181818,0.24282336570847202,0.1304657627159441,cuml
Entropy Sampling,0.6,2,36000,0.1,0.01818181818181818,0.24699250073500081,0.1318258265374412,cuml
Entropy Sampling,0.6,3,36000,0.1,0.01818181818181818,0.24174972990868795,0.13065329739745235,cuml
Entropy Sampling,0.6,4,36000,0.1,0.01818181818181818,0.24077620640606948,0.12856324289886045,cuml
Entropy Sampling,0.8,0,48000,0.1,0.01818181818181818,0.20777694300601357,0.17302555786935905,cuml
Entropy Sampling,0.8,1,48000,0.1,0.01818181818181818,0.21015614961322984,0.176241031445955,cuml
Entropy Sampling,0.8,2,48000,0.1,0.01818181818181818,0.20736593698200426,0.17164652222081234,cuml
Entropy Sampling,0.8,3,48000,0.1,0.01818181818181818,0.2065512305811832,0.17273793973420795,cuml
Entropy Sampling,0.8,4,48000,0.1,0.01818181818181818,0.20663522168209678,0.1731395068921541,cuml
Entropy Sampling,1.0,0,60000,0.1,0.01818181818181818,0.1741248960254573,0.21608997393055124,cuml
Entropy Sampling,1.0,1,60000,0.1,0.01818181818181818,0.17328116473029642,0.21390679303337545,cuml
Entropy Sampling,1.0,2,60000,0.1,0.01818181818181818,0.17456358420748672,0.21433638123904958,cuml
Entropy Sampling,1.0,3,60000,0.1,0.01818181818181818,0.17376684741813594,0.21568947679856243,cuml
Entropy Sampling,1.0,4,60000,0.1,0.01818181818181818,0.17267286476968718,0.21318727982144395,cuml
Margin Sampling,0.2,0,12000,0.1,0.01818181818181818,0.31835487614507263,0.044133393660835595,cuml
Margin Sampling,0.2,1,12000,0.1,0.01818181818181818,0.31940637464108673,0.044300017149552055,cuml
Margin Sampling,0.2,2,12000,0.1,0.01818181818181818,0.31689819045688794,0.04442107159158458,cuml
Margin Sampling,0.2,3,12000,0.1,0.01818181818181818,0.31765777131785516,0.044250954752383026,cuml
Margin Sampling,0.2,4,12000,0.1,0.01818181818181818,0.32130961832792865,0.04489541053771973,cuml
Margin Sampling,0.4,0,24000,0.1,0.01818181818181818,0.2826517186266311,0.08712710725500229,cuml
Margin Sampling,0.4,1,24000,0.1,0.01818181818181818,0.28486433434993663,0.08688561459805103,cuml
Margin Sampling,0.4,2,24000,0.1,0.01818181818181818,0.2823428194573585,0.08565505007480054,cuml
Margin Sampling,0.4,3,24000,0.1,0.01818181818181818,0.28452448134726666,0.08855752234763288,cuml
Margin Sampling,0.4,4,24000,0.1,0.01818181818181818,0.28606440158600505,0.08754827113861734,cuml
Margin Sampling,0.6,0,36000,0.1,0.01818181818181818,0.24177090886613012,0.12934415776964645,cuml
